velocity_l ,error_l ,motorpower_l ,velocity_r ,error_r ,motorpower_r ,error_r
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
0.000000, 720.000000, 70 ,0.000000, 720.000000 ,70
